street,crime_count,street_name,latitude,longitude
W ARMSTRONG AV,14,,41.88029416391074,-87.63587034695195
W ARMSTRONG AVE,139,,41.87312860304375,-87.63632855711697
W ARTHINGTON ST,9556,,41.887256706088976,-87.62270765073697
W ARTHUR AV,245,,41.87270989674703,-87.63324867412156
W ARTHUR AVE,3368,,41.8722978568461,-87.62996248081079
W ASHER ST,15,,41.868492210649485,-87.62637263982207
W ASHLAND AV,1,,41.87856316299636,-87.62182722143397
W ATTRILL ST,88,,41.87138785368657,-87.62371781507878
W AUGUSTA BL,837,,41.883939220289335,-87.63725637621566
W AUGUSTA BL XR,1,,41.87607118448289,-87.63639694717712
W AUGUSTA BLVD,15141,,41.873194410009155,-87.6345350765034
W AUGUSTA BV,485,,41.87922472788052,-87.6315717813648
W Adams ST,1,,41.88705465608013,-87.63727259716106
W Adams St,10,,41.88757384269701,-87.63518722719571
W Addison ST,4,,41.88355747872764,-87.63302060147655
W Addison St,39,,41.87096162790835,-87.62264221629508
W Addison st,6,,41.874277217984734,-87.62662289191546
W Agatite Ave,8,,41.879428873701734,-87.63036487381218
W Agatite ave,1,,41.878016389452974,-87.62515524171816
W Ainslie ST,1,,41.86985545828247,-87.62643638676084
W Ainslie St,7,,41.88601624202798,-87.6386442360596
W Ainslie st,2,,41.870913066784674,-87.62546736126596
W Albion Ave,5,,41.876845632964894,-87.63172902758373
W Aldine Ave,9,,41.870839332690885,-87.62966459918565
W Aldine ave,1,,41.87063090622393,-87.63026759087379
W Altgeld St,10,,41.883372305979236,-87.63463471284226
W Archer Ave,1,,41.8777157233636,-87.61995968061207
W Ardmore Ave,3,,41.88183300846708,-87.6229728645739
W Argyle St,11,,41.876396952131216,-87.62444278153748
W Argyle st,2,,41.86891018345883,-87.63734177634916
W Arlington PL,1,,41.87216141185841,-87.6317609615077
W Arlington Pl,5,,41.88501489756652,-87.63287467898425
W Armitage Ave,20,,41.88119242387031,-87.62561371410393
W Armitage ave,1,,41.87982364708177,-87.6326551606366
W Arthington st,1,,41.879641066834274,-87.63295468814421
W Arthur Ave,7,,41.86977747477104,-87.61994392043628
W Augusta BLVD,1,,41.870643649072655,-87.63835303232328
W Augusta Blvd,19,,41.88567061498415,-87.63376330678214
W Augusta blvd,1,,41.88110593948147,-87.63321988540676
W B1 ST,4,,41.87592908541589,-87.63455774055967
W B10 ST,8,,41.874960880115864,-87.63158599198827
W B11 ST,6,,41.88250832138185,-87.6295692761153
W B12 ST,11,,41.88697130434314,-87.63896239212323
W B14 ST,17,,41.878161366452645,-87.62811550422337
W B16 ST,2,,41.886503939721486,-87.63881682952757
W B17 ST,6,,41.87956999169871,-87.62272740142944
W B18 ST,9,,41.87293855456239,-87.62227415302952
W B2 ST,3,,41.868480868185486,-87.62515090741732
W B20 ST,5,,41.886762264423375,-87.6266560467672
W B21 ST,2,,41.876880584879615,-87.63890237967055
W B22 ST,3,,41.886502276266455,-87.63039407554618
W B3 ST,4,,41.86867993488672,-87.62600357857343
W B4 ST,4,,41.87773674507153,-87.63731309365116
W B5 ST,6,,41.87238543618621,-87.63851018639089
W B6 ST,10,,41.87958587079417,-87.62735941041497
W B7 ST,4,,41.878214845967115,-87.62345795733995
W B8 ST,8,,41.88532017642616,-87.62748751206634
W B9 ST,27,,41.86835512959415,-87.62589540688505
W BAGGAGE ALY,3,,41.87645998433841,-87.62848885033547
W BALMORAL AV,232,,41.88108161204038,-87.63279526771346
W BALMORAL AVE,3317,,41.88644197010344,-87.63712050266501
W BARRY AV,622,,41.88153023614562,-87.63971280840087
W BARRY AVE,7910,,41.88659302210811,-87.63754991733524
W BEACH AV,211,,41.86999768460296,-87.63313984733895
W BEACH AVE,1880,,41.875571325720784,-87.63551399855355
W BELDEN AV,605,,41.87980243321854,-87.63094171803917
W BELDEN AVE,7264,,41.868783511780826,-87.6334069587549
W BELLE PLAINE AV,338,,41.884308658271465,-87.62600596930277
W BELLE PLAINE AVE,4352,,41.8825974170716,-87.62583766151833
W BELMONT AV,2924,,41.874319460427664,-87.63780672155846
W BELMONT AVE,32921,,41.873549343680665,-87.6231642939963
W BELMONT HR,1,,41.88770941595566,-87.62992305970518
W BERENICE AV,199,,41.86829400709846,-87.63699910375732
W BERENICE AVE,2212,,41.87454161150633,-87.62822829302814
W BERTEAU AV,337,,41.86960187291611,-87.62093285402581
W BERTEAU AVE,3907,,41.87540167346569,-87.6215483156415
W BERWYN AV,362,,41.883710436055146,-87.62469125454969
W BERWYN AVE,4187,,41.88023439159565,-87.62726432365896
W BEVERLY GLEN PKWY,93,,41.88086006470433,-87.62722557225949
W BEVERLY GLEN PW,7,,41.879174564627974,-87.62007171963035
W BIRCHWOOD AV,216,,41.88274581134852,-87.62426107223216
W BIRCHWOOD AVE,2557,,41.88554925630168,-87.63548720474549
W BISHOP FORD EXPY,1,,41.869776083181904,-87.63014211126803
W BITTERSWEET PL,471,,41.87838161391239,-87.623216364401
W BLACKHAWK ST,1279,,41.87697567158565,-87.62838293948911
W BLISS ST,25,,41.87864141877027,-87.63903594432486
W BLOOMINGDALE AV,341,,41.88040429793194,-87.62323913428452
W BLOOMINGDALE AVE,3778,,41.87125001096152,-87.62791336532148
W BLOOMINGDALE TRL,41,,41.87997221088893,-87.63651630071888
W BOSAK AVE,1,,41.870569271474615,-87.62019896114047
W BOWLER ST,189,,41.875974383393064,-87.63525156542553
W BRADLEY PL,627,,41.87152649088909,-87.62644796572833
W BRAYTON ST,271,,41.88028890594655,-87.62692895754026
W BRIAR PL,1456,,41.869860120550236,-87.62192930833004
W BRODMAN AV,3,,41.87588532793618,-87.6335326118714
W BRODMAN AVE,46,,41.877347228944956,-87.63199867868505
W BROMPTON AV,25,,41.885371540062785,-87.62121478049605
W BROMPTON AVE,295,,41.874169064328996,-87.6225212838508
W BROSS AV,1,,41.88373046259066,-87.62118384655311
W BROSS AVE,36,,41.87301500624372,-87.62826081699758
W BRYN MAWR AV,572,,41.87359089169481,-87.62331811019031
W BRYN MAWR AVE,7965,,41.86820648381143,-87.62850361674228
W BUCKINGHAM PL,973,,41.87488406862544,-87.63334632585844
W BUENA  AVE,1,,41.8809981264773,-87.62277031101372
W BUENA AV,127,,41.88028390782787,-87.62273654042707
W BUENA AVE,1407,,41.873391942237625,-87.6294099629047
W BURKHARDT DR,4,,41.87711073078135,-87.63956710200993
W BURTON PL,245,,41.87923624286282,-87.62656951351708
W BYRON ST,4606,,41.87993828808838,-87.62507440202434
W Balmoral Ave,11,,41.87952679056907,-87.63846499490299
W Balmoral ave,1,,41.8704289104817,-87.62787050844912
W Barry AVE,1,,41.87359958383948,-87.63820709741931
W Barry Ave,40,,41.876692054868975,-87.62871354803833
W Barry ave,3,,41.874674919766996,-87.62539132595549
W Beach Ave,4,,41.88097541216203,-87.63314363277817
W Belden AVE,1,,41.88319745057817,-87.62682609914934
W Belden Ave,19,,41.88084890757436,-87.62873144598426
W Belden ave,3,,41.86832779336177,-87.62586985633047
W Belle Plaine Ave,14,,41.87562083582219,-87.62094780579683
W Belmont AVE,1,,41.88445969542155,-87.62804611060938
W Belmont Ave,56,,41.87314363963639,-87.63572565213445
W Belmont ave,4,,41.87490769675355,-87.6302686411284
W Berenice Ave,2,,41.87402131020078,-87.62950141009215
W Berteau Ave,5,,41.871407408510265,-87.6202457437435
W Berwyn Ave,10,,41.87025849109931,-87.62116111720691
W Berwyn ave,2,,41.886371560228056,-87.6292927903636
W Birchwood AVE,1,,41.88259820543672,-87.63107903404055
W Birchwood Ave,1,,41.88070069155085,-87.63298848125159
W Blackhawk St,7,,41.87412318039571,-87.62823540427661
W Blackhawk st,1,,41.87806259348368,-87.628209272617
W Bloomingdale Ave,7,,41.873833211625744,-87.63246084336366
W Bloomingdale ave,1,,41.869777959212584,-87.63875447255455
W Bradley Pl,5,,41.87316914259346,-87.63831506281339
W Briar Pl,15,,41.8701754941727,-87.62354143189212
W Briar pl,2,,41.86887747394034,-87.6266211441213
W Brodman Ave,1,,41.87355115497631,-87.62236908638585
W Bryn Mawr Ave,14,,41.877799845691555,-87.63368847081345
W Buckingham Pl,5,,41.87845277871379,-87.6321608396191
W Buena Ave,13,,41.8793860212934,-87.63750934263348
W Buena ave,4,,41.888039810056256,-87.63128888244607
W Byron ST,1,,41.87506461279415,-87.62559580303368
W Byron St,5,,41.87537798812991,-87.62313451389943
W Byron st,3,,41.877185414487215,-87.62540883173469
W C1 ST,27,,41.87024906432884,-87.6228776162889
W C10 ST,15,,41.88281435973557,-87.63556566443076
W C11 ST,4,,41.87100572019492,-87.63347415302549
W C12 ST,45,,41.887621411720644,-87.63466336850867
W C15 ST,6,,41.877222544178935,-87.63919959548565
W C16 ST,8,,41.87604455059133,-87.62837359969134
W C17 ST,16,,41.88716249225016,-87.6294652791012
W C18 ST,24,,41.88448214652356,-87.62885744714862
W C19 ST,7,,41.868915700268715,-87.6334998344962
W C2 ST,2,,41.87961099015663,-87.62078812068138
W C20 ST,5,,41.88528260719503,-87.63523288771643
W C21 ST,7,,41.87250219660039,-87.63577654065773
W C22 ST,2,,41.88654997792605,-87.62274667693796
W C24 ST,6,,41.88359766864506,-87.63194529771552
W C25 ST,7,,41.87818761408598,-87.6305133651041
W C26 ST,3,,41.87316796215119,-87.62969943907703
W C27 ST,6,,41.86870993095706,-87.63716379253006
W C28 ST,2,,41.88583179192338,-87.62476640465937
W C29 ST,4,,41.87655736818119,-87.62945699275433
W C3 ST,4,,41.8754999777192,-87.62498440265679
W C31 ST,1,,41.883783743584644,-87.62453429619595
W C4 ST,3,,41.88255223449669,-87.63570991322615
W C5 ST,4,,41.874859399584814,-87.63040309130032
W C6 ST,1,,41.874715859828555,-87.62470119599683
W C7 ST,3,,41.874687070485,-87.6370353582643
W C8 ST,2,,41.87608080904097,-87.62020171134435
W C9 ST,11,,41.87261762825867,-87.62755682682113
W CAB LOT ST,2,,41.876759460996794,-87.63837950864702
W CABRINI ST,156,,41.87785753211996,-87.62575671342704
W CAHILL TER,116,,41.87836439951656,-87.62235787872507
W CAHILL TR,4,,41.873878740333154,-87.63807501657392
W CALHOUN PL,12,,41.88683131223316,-87.63223607300944
W CALIFORNIA AV I55,1,,41.87962811102908,-87.6239599374774
W CALIFORNIA AV IKE,1,,41.874586273277515,-87.62547670923645
W CALIFORNIA AV IKE ER,1,,41.87080837699636,-87.63397412505589
W CALIFORNIA TER,59,,41.870994212722735,-87.62357538883198
W CALIFORNIA TR,1,,41.87255298470454,-87.6254519288919
W CAMPBELL PARK DR,45,,41.88696596794492,-87.62924455581863
W CAMPBELL PK,3,,41.878900583845216,-87.63057932863805
W CAMPBELL PL,2,,41.874617802867874,-87.6302868993815
W CANAL ST,1,,41.88015615064534,-87.62008016855658
W CARMEN AV,302,,41.886855291186365,-87.62255694083414
W CARMEN AVE,2938,,41.8858826107141,-87.63044301633417
W CARROLL,1,,41.88124888654355,-87.62189866554128
W CARROLL AV,410,,41.87595901529983,-87.62056475043309
W CARROLL AVE,4947,,41.876415721241386,-87.62777834669214
W CARROLL DR,3,,41.88229609426545,-87.62078815973848
W CARROLL STREET,1,,41.87299232548105,-87.62487738043524
W CASTLE ISLAND AV,1,,41.87851631172288,-87.63442885718759
W CASTLE ISLAND AVE,63,,41.88363213679593,-87.62875555439652
W CASTLEWOOD TER,121,,41.881319476413,-87.63334197862845
W CASTLEWOOD TR,7,,41.877725479036556,-87.62745291498024
W CATALPA  AVE,1,,41.8761982162854,-87.63583254920304
W CATALPA AV,224,,41.887332809846306,-87.62957064919915
W CATALPA AVE,2652,,41.88277840740576,-87.63157905612888
W CATHERINE AV,35,,41.875202635280516,-87.63165671403065
W CATHERINE AVE,702,,41.876283932875715,-87.62891639768117
W CATON ST,200,,41.87896939739963,-87.62985692368234
W CENTRAL AV IKE,1,,41.87079571569835,-87.62987849042999
W CENTRAL AV IKE ER,1,,41.87148207800842,-87.63727728427409
W CERMAK RD,26680,,41.88675291434683,-87.62770099973704
W CHALMERS PL,29,,41.881289801162495,-87.63176412659334
W CHANAY ST,34,,41.8862796178383,-87.6270413902084
W CHARLESTON ST,797,,41.88348339739048,-87.63242875061945
W CHASE AV,215,,41.88730023761639,-87.62339077419684
W CHASE AVE,2437,,41.885178969260295,-87.63635611465149
W CHECKPOINT 1 ST,85,,41.87351926415743,-87.63408746800633
W CHECKPOINT 10 ST,212,,41.87351818446494,-87.62269183675792
W CHECKPOINT 2 ST,97,,41.86873769590417,-87.63827800022038
W CHECKPOINT 2A ST,1,,41.8735782974126,-87.63580254050702
W CHECKPOINT 3 ST,45,,41.87273719227766,-87.62384113621493
W CHECKPOINT 4 ST,17,,41.879362531877845,-87.63968458677414
W CHECKPOINT 4A ST,7,,41.876686455314086,-87.63164230146299
W CHECKPOINT 5 ST,329,,41.8703789053889,-87.62627716422797
W CHECKPOINT 6 ST,100,,41.88214194376759,-87.62538213561896
W CHECKPOINT 7 ST,368,,41.88266941891118,-87.63979894346136
W CHECKPOINT 7A ST,238,,41.887178416076935,-87.62351582465891
W CHECKPOINT 8 ST,75,,41.88617963393179,-87.63948713409386
W CHECKPOINT 9 ST,205,,41.88677717591572,-87.62360422942623
W CHELSEA PL,25,,41.88484438285918,-87.63793425230557
W CHESTNUT ST,2479,,41.88287556057838,-87.62060166620716
W CHICAGO AV,3637,,41.881670946828365,-87.62838877190751
W CHICAGO AVE,43315,,41.887012593554985,-87.63094125756531
W CHICAGO RIVER,4,,41.880085871326216,-87.63027323413012
W CHICAGO ave,1,,41.88675692442721,-87.6382783054647
W CHURCHILL ROW,7,,41.87812239401651,-87.62606095117229
W CHURCHILL ST,299,,41.88393813076845,-87.62813962705113
W CICERO AV IKE XR,1,,41.886278354882435,-87.62096017106232
W CITY TOWER ST,2,,41.86938638446387,-87.63175258920917
W CLARENCE AV,21,,41.86856918043443,-87.63321166685252
W CLARENCE AVE,174,,41.87883736435941,-87.6215841013898
W COLLEGE PKWY,37,,41.88503108644931,-87.63725000546657
W COLUMBIA AV,126,,41.86996060749482,-87.62801465322487
W COLUMBIA AVE,1316,,41.87874235944918,-87.6344724471714
W COLUMBUS AV,158,,41.88608906169108,-87.62125267181077
W COLUMBUS AVE,1571,,41.876152228766806,-87.62199394885774
W CONCORD LN,12,,41.87577897788526,-87.6250636633634
W CONCORD PL,2915,,41.877618844350955,-87.63734833686986
W CONCOURSE A ST,1,,41.886658684024745,-87.63071806813245
W CONCOURSE B ST,2,,41.88278974080645,-87.63245652371138
W CONCOURSE C ST,1,,41.86847761757153,-87.63778939282616
W CONCOURSE F ST,1,,41.878024389589804,-87.62600071285748
W CONCOURSE H ST,1,,41.87479470653159,-87.62589023081645
W CONCOURSE M ST,1,,41.882072711788645,-87.62572128185344
W CONGRESS PKWY,16508,,41.877950437080415,-87.62150227699757
W CONGRESS PW,1156,,41.877883930359616,-87.63079469613007
W CORCORAN PL,2228,,41.87208761638021,-87.63364689825288
W CORNELIA AV,513,,41.86894668985037,-87.62712929412768
W CORNELIA AVE,6947,,41.873070714878544,-87.6337168949103
W CORTEZ DR,3,,41.88351629043329,-87.63325557633678
W CORTEZ ST,6709,,41.87294391784027,-87.63641884501733
W CORTEZ st,1,,41.88359716804364,-87.6372058748402
W CORTLAND ST,7295,,41.87717507520501,-87.62966139767846
W COTTAGE PL,38,,41.881847798253716,-87.62713433035334
W COUCH PL,64,,41.88431441345891,-87.63890497132148
W COULTER ST,700,,41.87402881449559,-87.6341973176245
W COURT PL,13,,41.87102033811185,-87.63401643492287
W COYLE AV,23,,41.87429530628286,-87.62936231076145
W COYLE AVE,470,,41.88137408957853,-87.63217798972777
W CRESTLINE ST,73,,41.88248940462627,-87.63307669322842
W CRYSTAL ST,8764,,41.8739056735463,-87.62897623888286
W CTA 69TH ST LN,302,,41.86857432720612,-87.63820421752732
W CTA 95TH ST LN,573,,41.87645939087174,-87.62094174577217
W CTA OHARE PLATFORM ST,291,,41.882530235596874,-87.63803746861
W CULLERTON ST,7068,,41.88502636025562,-87.62515398458784
W CULLOM AV,346,,41.88031893051406,-87.62339414078782
W CULLOM AVE,4077,,41.876182196954865,-87.63536997898292
W CUMBERLAND AV JFK,1,,41.87834046778218,-87.62882316488813
W CUMBERLAND AV JFK XR,2,,41.8788665274402,-87.6284985241704
W CUYLER AV,154,,41.887074098364785,-87.62175508753808
W CUYLER AVE,1891,,41.88561434073118,-87.62377166378182
W Campbell Park Dr,1,,41.886968562145306,-87.63783010716641
W Carmen AVe,1,,41.87340246522892,-87.62989888108692
W Carmen Ave,15,,41.88503068986247,-87.62969668576955
W Carmen ave,1,,41.883060694786835,-87.63702080189502
W Carroll Ave,7,,41.873148276259535,-87.62516447809925
W Catalpa Ave,6,,41.87139468017776,-87.6327728813069
W Catherine Ave,2,,41.873397325156276,-87.63280276611556
W Cermak RD,1,,41.88226648098156,-87.63244305637714
W Cermak Rd,10,,41.87920526645216,-87.63780136245892
W Charleston St,2,,41.8842003538647,-87.63240222748703
W Chase Ave,3,,41.88107068318067,-87.62529220796677
W Chestnut ST,1,,41.87229321844224,-87.62210650030093
W Chestnut St,10,,41.880424485032144,-87.63122549716498
W Chestnut st,1,,41.87174670367157,-87.62095398124198
W Chicago Ave,47,,41.88320136408264,-87.63563950874534
W Chicago ave,1,,41.87485421549449,-87.62360651483824
W Churchill ST,1,,41.88201355326431,-87.62448431414569
W Churchill St,1,,41.876924022044264,-87.62547047474716
W Churchill st,1,,41.87582987445728,-87.63557474166124
W Clarence Ave,1,,41.88075354069683,-87.62027972148803
W Columbia Ave,8,,41.87431201942791,-87.63058060815575
W Concord Pl,3,,41.8815800274214,-87.62896987435755
W Congress Pkwy,6,,41.884968555914185,-87.62456514587062
W Cornelia AVE,1,,41.86926594407725,-87.61983157532153
W Cornelia Ave,22,,41.88314804907439,-87.62252193367412
W Cornelia ave,2,,41.88112395424191,-87.62267429743906
W Cortez St,8,,41.87034765949858,-87.63284524328881
W Cortez st,2,,41.885628418872095,-87.63576689577467
W Cortland St,12,,41.869664841971606,-87.6240376212011
W Cortland st,1,,41.884809723112866,-87.6365469556362
W Couch PL,1,,41.88518691965566,-87.62606464408806
W Couch Pl,1,,41.87850165366434,-87.62319499614438
W Coulter St,1,,41.876484984986384,-87.63592012087554
W Crystal St,11,,41.873797053532215,-87.62969671963414
W Crystal st,1,,41.878726615853466,-87.62368838347118
W Cullerton ST,1,,41.88392705447305,-87.62817266885591
W Cullerton St,8,,41.883715709667314,-87.63596453083413
W Cullerton st,1,,41.86910129054187,-87.62232732354731
W Cullom Ave,7,,41.86961108987526,-87.63486623140513
W Cuyler Ave,5,,41.88200637899249,-87.63161104124745
W DAKIN ST,3291,,41.885626279398316,-87.63384040410676
W DAMEN AV ER,2,,41.868337426933394,-87.63378688718879
W DE KOVEN ST,31,,41.8796615009837,-87.63228123249193
W DE SAIBLE ST,39,,41.878797455115176,-87.6222680376233
W DELAWARE PL,538,,41.88634970108461,-87.63448051870692
W DEMING PL,3486,,41.877342809465404,-87.62881711969517
W DESAIBLE ST,2,,41.88708224913777,-87.61982765361671
W DEVON AV,892,,41.87280814497684,-87.62526040257309
W DEVON AVE,11083,,41.87566062124467,-87.63963783606228
W DICKENS AV,587,,41.86828505044872,-87.63058867984876
W DICKENS AVE,6422,,41.87786669826009,-87.63934860606854
W DICKENS BL,1,,41.88183854833549,-87.63391993222811
W DICKENS BLVD,9,,41.879297862030725,-87.63378161853669
W DICKENS DR,11,,41.87144268629739,-87.63165652522802
W DISTRICT BLVD,23,,41.872745467295815,-87.62910398046162
W DISTRICT BV,4,,41.872076570605735,-87.62963188046712
W DIVERSEY AV,2527,,41.87124757029738,-87.62638050581029
W DIVERSEY AVE,20037,,41.88317875368883,-87.637592115315
W DIVERSEY DR,7,,41.87745604824075,-87.6383825659869
W DIVERSEY PKWY,7440,,41.88006364891084,-87.63451191404141
W DIVERSEY PW,268,,41.878652489136776,-87.62945077981232
W DIVERSEY Pkwy,1,,41.88658708692388,-87.62881833554863
W DIVISION ST,46749,,41.87975996959437,-87.63176693748471
W DIVISION ST.,2,,41.88708159206366,-87.62425628181121
W DIVISION STREET,7,,41.87380810580606,-87.62291580828447
W DOOR A ST,5,,41.8767479272037,-87.62322665712934
W DOOR B ST,2,,41.884557761365876,-87.63602259626475
W DOOR C ST,15,,41.88212282262767,-87.63398714061387
W DOOR D ST,27,,41.87404985339985,-87.6338730384624
W DOOR E ST,19,,41.8826113649512,-87.63520347916415
W DOOR F ST,5,,41.86811811670493,-87.62549526293036
W DOOR G ST,7,,41.87152369487671,-87.63771035209385
W DOOR H ST,6,,41.872850322411885,-87.63220198955355
W DOUGLAS BL,652,,41.877618126549464,-87.63890859918575
W DOUGLAS BLVD,9123,,41.88751146665255,-87.6254787389316
W DOUGLAS BV,79,,41.87456388130649,-87.6334260548543
W DOUGLAS DR,5,,41.87707085098737,-87.62727510354475
W DOUGLAS DR N,5,,41.871027461331785,-87.6360214037247
W DRAPER ST,52,,41.885288691656676,-87.63467490152222
W DRUMMOND PL,2625,,41.875703899959504,-87.622374562981
W Dakin St,14,,41.881362956588,-87.63296576241316
W Dakin st,1,,41.881773990914496,-87.63940633569237
W Delaware Pl,2,,41.88281285320023,-87.63005967918969
W Deming PL,1,,41.884363642945694,-87.62070724695987
W Deming Pl,13,,41.88661577098989,-87.6216146991309
W Deming pl,1,,41.878343399118684,-87.63259715771723
W Devon Ave,5,,41.87740070649462,-87.62600207993374
W Devon ave,1,,41.88577995553743,-87.63566027394
W Dickens AVe,1,,41.88646386316924,-87.6234963953606
W Dickens Ave,12,,41.88767712030357,-87.62219496453437
W Dickens ave,1,,41.87369874659384,-87.63768088177312
W Diversey Ave,11,,41.870344821439836,-87.63397553362844
W Diversey PKWY,2,,41.880383674479695,-87.62371359347806
W Diversey Pkwy,18,,41.88608500613964,-87.62732493231262
W Diversey pkwy,1,,41.868212626254966,-87.63607366446963
W Division ST,6,,41.87009452407707,-87.63253351048863
W Division St,36,,41.87812701987268,-87.63893205642843
W Division st,12,,41.875069559515914,-87.6362164065075
W Douglas blvd,1,,41.88104140332518,-87.63051455261352
W Drummond PL,1,,41.878006352938684,-87.63124616423933
W Drummond Pl,1,,41.887220394209734,-87.63550529749757
W E1 ST,2,,41.878433285196884,-87.62507965263269
W E11 ST,2,,41.879236888262696,-87.62121958228566
W E13 ST,1,,41.87565936711283,-87.63052648388454
W E15 ST,1,,41.8698704463043,-87.62762001777897
W E2 ST,2,,41.87386423936896,-87.6365938192097
W E2A ST,1,,41.878990625858094,-87.6291537947324
W E3 ST,2,,41.869617432824484,-87.62583569093012
W E4 ST,6,,41.88057544381302,-87.63601965434508
W E6 ST,2,,41.87748869724309,-87.62539354167043
W E7 ST,2,,41.87868871481083,-87.63189021847633
W E8 ST,2,,41.874546769161626,-87.62759212266712
W EARLY AV,16,,41.88688217396621,-87.62636510319045
W EARLY AVE,207,,41.86959491807273,-87.63058630053035
W EASTMAN ST,442,,41.885916482630215,-87.63791075148399
W EASTWOOD AV,276,,41.88787751424275,-87.6208186121271
W EASTWOOD AVE,3367,,41.869665489614604,-87.62113173359101
W EDDY ST,3394,,41.87536265180519,-87.62290581665849
W EDGEWATER AV,39,,41.876467666754266,-87.63098289774595
W EDGEWATER AVE,303,,41.880784861819556,-87.62431045161448
W EDMAIRE ST,265,,41.86877578301897,-87.62793688008946
W EDMUNDS ST,186,,41.87183465988195,-87.63288100964274
W EISENHOWER EXPY IB,64,,41.875059373323104,-87.63041879319557
W EISENHOWER EXPY OB,89,,41.87478272823753,-87.63765277763099
W EISENHOWER XP,2,,41.87101257477051,-87.63913124028878
W ELLEN ST,251,,41.87750498170658,-87.62071104610294
W ELM ST,2817,,41.870413504472964,-87.62087471013994
W ELMDALE AV,77,,41.88276723029465,-87.62705002394132
W ELMDALE AVE,773,,41.881005555106476,-87.62326544703208
W ENGLEWOOD AV,99,,41.8702383972876,-87.6297049135287
W ENGLEWOOD AVE,961,,41.88204182276522,-87.62806359109854
W ERIE ST,12267,,41.88475558142047,-87.63835456581978
W ERIE ST.,1,,41.881914020789985,-87.6291194453923
W ERIE St,1,,41.8756832172796,-87.63299450035532
W ESTES AV,403,,41.88051665265549,-87.62198009250712
W ESTES AVE,4089,,41.87802351852203,-87.62330553671846
W EUGENIE ST,529,,41.87614312763688,-87.63775211074415
W EVELYN LN,39,,41.86933011472917,-87.63877331257353
W EVERELL AV,5,,41.87570300283916,-87.63305524498328
W EVERELL AVE,99,,41.88245874047246,-87.62494356996831
W EVERGREEN AV,699,,41.86911707937668,-87.63537753474222
W EVERGREEN AVE,6121,,41.873585237003184,-87.62884776031714
W EXCHANGE AV,8,,41.87099030447814,-87.63712117561201
W EXCHANGE AVE,87,,41.886975777784166,-87.62371594185404
W Eastwood Ave,10,,41.87171309804182,-87.63166864384189
W Eastwood ave,1,,41.875212439985155,-87.6239799185187
W Eddy St,2,,41.878304258329564,-87.63724300526013
W Edgewater Ave,1,,41.882879841263126,-87.63186224043551
W Ellen St,1,,41.87335848495265,-87.63229002755959
W Ellen st,1,,41.87805513127214,-87.63293768967166
W Elm St,8,,41.87293811545184,-87.63182995942392
W Elmdale Ave,4,,41.868483458215,-87.62435004307808
W Englewood Ave,1,,41.871518897871354,-87.6389219077274
W Erie ST,2,,41.881173973858104,-87.62432127742353
W Erie St,14,,41.88437658263186,-87.62992981634679
W Erie st,1,,41.8722073636938,-87.62505544645501
W Estes AVE,1,,41.88209426154309,-87.63487458531795
W Estes Ave,7,,41.88616815511726,-87.63771257083835
W Estes ave,2,,41.88775376479183,-87.62259504378045
W Eugenie ST,1,,41.881857972909586,-87.6210250022344
W Eugenie St,4,,41.882546223366475,-87.63599086005941
W Evergreen Ave,16,,41.876943122762256,-87.63836993951337
W Evergreen ave,1,,41.87589314844577,-87.62496793960526
W F1 ST,4,,41.87582886701862,-87.63319411649064
W F10 ST,2,,41.88000711445021,-87.62235590942002
W F12 ST,3,,41.869051663850925,-87.63209059130601
W F2 ST,6,,41.87126481483631,-87.62589291498537
W F3 ST,3,,41.87021449120863,-87.62650384482839
W F4 ST,15,,41.87382361741596,-87.63582166372525
W F5 ST,3,,41.8868270511565,-87.63942950846508
W F6 ST,3,,41.87685554543779,-87.63936746015077
W F7 ST,7,,41.87777186096209,-87.62977905244412
W F8 ST,6,,41.8745332494279,-87.6371567644495
W F9 ST,3,,41.875627750754695,-87.62635474120135
W FAA TOWER ST,2,,41.883747916172894,-87.62918498795224
W FAIR PL,1,,41.879896687888795,-87.63578767257751
W FARGO AV,229,,41.87384660666456,-87.63656208779895
W FARGO AVE,2823,,41.873085907000096,-87.63530226439549
W FARRAGUT AV,198,,41.87848897572783,-87.62854622488419
W FARRAGUT AVE,2113,,41.886998948416434,-87.63588858705798
W FARWELL AV,397,,41.880933514203235,-87.62345481462025
W FARWELL AVE,3856,,41.87930482927567,-87.63469992694998
W FERDINAND ST,6332,,41.8733510046004,-87.63901493893859
W FIFTH AV,374,,41.87420888453097,-87.62490792641994
W FIFTH AVE,5647,,41.86905035514415,-87.63541409434991
W FILLMORE,2,,41.88222464997064,-87.62414696874355
W FILLMORE ST,9321,,41.87720636820124,-87.62583851323043
W FITCH AV,62,,41.875859043373104,-87.63660173509952
W FITCH AVE,1270,,41.87606298987046,-87.62820064359595
W FLETCHER ST,3999,,41.88706106563706,-87.63842498095823
W FLETCHER STREET,1,,41.8782478818769,-87.63322160443579
W FLOURNOY ST,13564,,41.87826623388554,-87.63932049105247
W FORD CITY DR,641,,41.87436050709403,-87.62340263704947
W FOREST PRESERVE AV,10,,41.8791788346771,-87.63078835014367
W FOREST PRESERVE AVE,751,,41.87381050143431,-87.63383914954417
W FOREST PRESERVE DR,37,,41.875762028671815,-87.62308858580072
W FOSTER AV,888,,41.88744426413617,-87.631026892373
